db,category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,,,GO:0015800,acidic amino acid transport,11/1059,74/18860,0.148648648648649,2.64732154250568,3.46307732643813,0.00268641987503431,0.0196122450481274,0.0145112977378052,SLC1A7/TTYH1/NTRK2/ADORA1/KCNK2/GABBR1/SNCA/SLC12A2/NPY5R/NTSR1/TTYH2,11
GO_BP,,,GO:1990778,protein localization to cell periphery,34/1059,365/18860,0.0931506849315068,1.65894420945063,3.10065195984163,0.00269243345671986,0.0196122450481274,0.0145112977378052,ANXA13/PKP3/TESC/GPC4/GRIN2A/TUB/KCNIP3/NKD2/ARHGEF16/LRRC15/DPP10/LPAR1/EPHA3/TPBG/ANK3/OLFM1/ATP2C2/RAB34/NPTX1/PKP1/ITGA3/LRRC7/LGALS3/SNCA/GRIP1/PKDCC/PALM/ABCA12/TMEM108/CNIH3/CACNA2D2/GRIP2/SCN3B/TGFB1,34
GO_BP,,,GO:0003148,outflow tract septum morphogenesis,6/1059,26/18860,0.230769230769231,4.10982784920462,3.87023066451549,0.00269643730912948,0.0196122450481274,0.0145112977378052,FGFR2/SEMA3C/TBX1/TGFB2/MSX2/ZFPM2,6
GO_BP,,,GO:0010715,regulation of extracellular matrix disassembly,6/1059,26/18860,0.230769230769231,4.10982784920462,3.87023066451549,0.00269643730912948,0.0196122450481274,0.0145112977378052,PDPN/FAP/DDR1/IL6/TGFB2/TGFB1,6
GO_BP,,,GO:0050926,regulation of positive chemotaxis,6/1059,26/18860,0.230769230769231,4.10982784920462,3.87023066451549,0.00269643730912948,0.0196122450481274,0.0145112977378052,F2RL1/CXCL12/SCG2/F3/NTF3/NTRK3,6
GO_BP,,,GO:0060706,cell differentiation involved in embryonic placenta development,6/1059,26/18860,0.230769230769231,4.10982784920462,3.87023066451549,0.00269643730912948,0.0196122450481274,0.0145112977378052,KRT19/SPINT2/GRHL2/MDFI/ST14/SNAI1,6
GO_BP,,,GO:0014909,smooth muscle cell migration,13/1059,96/18860,0.135416666666667,2.41166981429021,3.38213658992304,0.00271081887970004,0.0196307480735192,0.0145249883127419,POSTN/LPAR1/HAS2/DDR1/NDRG4/IGFBP5/NR4A3/MYOCD/PLAT/GSTP1/PDGFA/SEMA6D/PDGFD,13
GO_BP,,,GO:0032409,regulation of transporter activity,13/1059,96/18860,0.135416666666667,2.41166981429021,3.38213658992304,0.00271081887970004,0.0196307480735192,0.0145249883127419,WNK2/CFTR/TESC/GPR35/ANK3/GAL/PLN/HAP1/LRRC55/JPH2/CNIH3/KCNQ1/EDN1,13
GO_BP,,,GO:0045104,intermediate filament cytoskeleton organization,13/1059,96/18860,0.135416666666667,2.41166981429021,3.38213658992304,0.00271081887970004,0.0196307480735192,0.0145249883127419,KRT23/KRT19/KRT7/KRT80/KRT17/KRT5/DES/KRT86/KRT6B/KRT15/KRT81/PKP1/NEFL,13
GO_BP,,,GO:0000302,response to reactive oxygen species,22/1059,205/18860,0.107317073170732,1.91123701605288,3.19960058330247,0.00272007532152516,0.0196691493089937,0.0145534017738272,PDGFRA/GATA5/BMP7/MAPK13/HGF/SOD3/COL1A1/CRYAB/MMP2/IL6/FBLN5/CYP1B1/FOS/APOD/NR4A3/AQP1/KLF4/KCNA5/GSTP1/TRPA1/EDN1/PDGFD,22
GO_BP,,,GO:0001952,regulation of cell-matrix adhesion,16/1059,131/18860,0.122137404580153,2.17517606268336,3.29204982707423,0.00276824337558965,0.0199695433286996,0.0147756663359879,CCL21/POSTN/WNT4/PKHD1/GREM1/CEACAM6/COL16A1/EPHA3/SFRP1/DDR1/APOD/TEK/THBS1/LIMCH1/AJAP1/BST1,16
GO_BP,,,GO:0003014,renal system process,17/1059,143/18860,0.118881118881119,2.11718404352965,3.27084325885645,0.00276964520538749,0.0199695433286996,0.0147756663359879,CLDN4/SLC5A1/F2RL1/SULF1/ADORA1/HAS2/KLHL3/STK39/ATP6V1B1/ITGA3/CORO2B/PCSK5/SULF2/AQP1/KCNQ1/EDN1/GJA5,17
GO_BP,,,GO:0031128,developmental induction,7/1059,35/18860,0.2,3.561850802644,3.70003194459175,0.00290616255987048,0.0208932929701671,0.015459158004057,WNT4/GATA5/SOX9/WNT2/FGF1/FGFR1/SOX8,7
GO_BP,,,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,7/1059,35/18860,0.2,3.561850802644,3.70003194459175,0.00290616255987048,0.0208932929701671,0.015459158004057,F2RL3/APLNR/BDKRB1/SNCA/HAP1/NTSR1/JPH2,7
GO_BP,,,GO:0006937,regulation of muscle contraction,20/1059,181/18860,0.110497237569061,1.96787337162652,3.19128894816726,0.00296162825830618,0.0212306924856964,0.0157088033054705,JPH1/ADORA1/RYR2/TRPV4/ADRA2A/NPNT/PLN/HCN4/PRKD1/CNN1/MYOCD/MYL3/JPH2/KIT/CACNA1C/TACR2/KCNQ1/EDN1/GJA5/JPH3,20
GO_BP,,,GO:0050806,positive regulation of synaptic transmission,20/1059,181/18860,0.110497237569061,1.96787337162652,3.19128894816726,0.00296162825830618,0.0212306924856964,0.0157088033054705,SNAP25/LAMA2/NTRK2/GRIN2A/NALCN/ITPR3/ADORA1/SERPINE2/PDE9A/CLSTN2/PTN/CCL2/SNCA/HAP1/SLITRK4/GRIN2D/NLGN1/TACR2/IGSF11/NFATC4,20
GO_BP,,,GO:0045103,intermediate filament-based process,13/1059,97/18860,0.134020618556701,2.38680723888516,3.33991902769366,0.00297335264080012,0.0212692064346735,0.0157373001644122,KRT23/KRT19/KRT7/KRT80/KRT17/KRT5/DES/KRT86/KRT6B/KRT15/KRT81/PKP1/NEFL,13
GO_BP,,,GO:0046883,regulation of hormone secretion,27/1059,272/18860,0.0992647058823529,1.7678303616064,3.11113252641539,0.00297555129216739,0.0212692064346735,0.0157373001644122,PDX1/CFTR/SNAP25/SSTR5/INHA/F2RL1/ADORA1/BRSK2/ADRA2A/ADCY5/F2RL2/GAL/C1QTNF1/KCNJ11/IL6/SOX11/PRKD1/GABBR1/GIPR/FGFR1/KCNA5/ABCA12/TACR2/BMP8A/TRPA1/IL11/EDN1,27
GO_BP,,,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,16/1059,132/18860,0.121212121212121,2.15869745614788,3.25834021788863,0.00299020202976795,0.0213432641292619,0.0157920961988953,VEPH1/ADAMTSL2/PRDM16/HTRA3/OVOL2/RASL11B/EMILIN1/CILP/ASPN/PMEPA1/CDH3/IL17RD/LTBP1/FBN1/FBN2/HTRA1,16
GO_BP,,,GO:0045444,fat cell differentiation,26/1059,259/18860,0.1003861003861,1.78780156117267,3.11374958731751,0.00302211769193452,0.0215401654976708,0.0159377855054969,PDGFRA/CDS1/SFRP2/BMP7/PRDM16/TRPV4/KLF5/SFRP1/MMP11/IL6/ID4/PTGS2/EGR2/NR4A3/GDF6/KLF4/METRNL/FRZB/MSX2/ZFPM2/NEGR1/IL11/NR4A1/SOX8/CCDC3/TGFB1,26
GO_BP,,,GO:0030203,glycosaminoglycan metabolic process,10/1059,65/18860,0.153846153846154,2.73988523280308,3.42721401860474,0.0031973694794676,0.0227566711879132,0.0168378903240693,B3GAT1/ITIH5/STAB2/HAS2/TNFAIP6/HAS1/FOXC1/GALNT5/TGFB1/XYLT1,10
GO_BP,,,GO:0099565,"chemical synaptic transmission, postsynaptic",15/1059,121/18860,0.12396694214876,2.20775876196942,3.25075909753837,0.00320373710552467,0.0227694172856932,0.0168473212902553,GABRB3/GLRB/SLC1A7/GRIN2A/ADORA1/BEGAIN/RGS4/KCNK2/CHRFAM7A/CHRNA5/SNCA/NTSR1/GRIN2D/NLGN1/TMEM108,15
GO_BP,,,GO:0051384,response to glucocorticoid,16/1059,133/18860,0.120300751879699,2.14246664820692,3.22493047368318,0.00322667081250694,0.022899696565224,0.0169437162419652,PTGDS/PDX1/SSTR5/WNT7B/FOSB/IL6/FOS/NEFL/PTPRU/SLIT3/AQP1/ABCA3/GSTP1/NTRK3/EDN1/TGFB1,16
GO_BP,,,GO:0051153,regulation of striated muscle cell differentiation,13/1059,98/18860,0.13265306122449,2.36245206297817,3.29822145980483,0.00325624803417743,0.023011127798342,0.0170261653342083,CYP26B1/TMEM119/RGS4/BHLHE41/TBX1/FZD7/PRKD1/MYOCD/DLL1/PI16/EDN1/BDNF/TGFB1,13
GO_BP,,,GO:1990868,response to chemokine,13/1059,98/18860,0.13265306122449,2.36245206297817,3.29822145980483,0.00325624803417743,0.023011127798342,0.0170261653342083,CXCL6/CCL21/GPR35/CXCL12/CCL11/CCL26/STK39/LOX/CCL2/SLIT3/FOXC1/SLC12A2/EDN1,13
GO_BP,,,GO:1990869,cellular response to chemokine,13/1059,98/18860,0.13265306122449,2.36245206297817,3.29822145980483,0.00325624803417743,0.023011127798342,0.0170261653342083,CXCL6/CCL21/GPR35/CXCL12/CCL11/CCL26/STK39/LOX/CCL2/SLIT3/FOXC1/SLC12A2/EDN1,13
GO_BP,,,GO:0030325,adrenal gland development,6/1059,27/18860,0.222222222222222,3.95761200293778,3.75101187603121,0.00330453768843714,0.0232599127548738,0.0172102438304774,WNT4/PDGFRA/STRA6/PBX1/CDKN1C/DKK3,6
GO_BP,,,GO:0048596,embryonic camera-type eye morphogenesis,6/1059,27/18860,0.222222222222222,3.95761200293778,3.75101187603121,0.00330453768843714,0.0232599127548738,0.0172102438304774,BMP7/ALDH1A3/STRA6/SOX11/FOXF2/TWIST1,6
GO_BP,,,GO:0032964,collagen biosynthetic process,9/1059,55/18860,0.163636363636364,2.91424156579964,3.46758031089641,0.00330569525813149,0.0232599127548738,0.0172102438304774,WNT4/CREB3L1/COL1A1/LARP6/COL5A1/EMILIN1/ADAMTS3/IL6/TGFB1,9
GO_BP,,,GO:0003215,cardiac right ventricle morphogenesis,5/1059,19/18860,0.263157894736842,4.68664579295264,3.92140184825628,0.00331950513687646,0.0232599127548738,0.0172102438304774,HAND2/SEMA3C/TGFB2/SMARCD3/ZFPM2,5
GO_BP,,,GO:0014048,regulation of glutamate secretion,5/1059,19/18860,0.263157894736842,4.68664579295264,3.92140184825628,0.00331950513687646,0.0232599127548738,0.0172102438304774,ADORA1/GABBR1/SNCA/NPY5R/NTSR1,5
GO_BP,,,GO:0032303,regulation of icosanoid secretion,5/1059,19/18860,0.263157894736842,4.68664579295264,3.92140184825628,0.00331950513687646,0.0232599127548738,0.0172102438304774,PTGES/PLA2R1/PLA2G4A/NTSR1/EDN1,5
GO_BP,,,GO:0090130,tissue migration,14/1059,110/18860,0.127272727272727,2.26663232895528,3.24961106863862,0.00339912474494809,0.0234727441024235,0.0173677198891669,RAB25/TACSTD2/GRHL2/SOX9/HAS2/TGFB2/ITGA3/GDF6/FGF7/SNAI1/ACTC1/KIT/FOXF1/PTPRR,14
GO_BP,,,GO:0001547,antral ovarian follicle growth,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,EREG/TNFAIP6/BMPR1B/PTX3,4
GO_BP,,,GO:0006705,mineralocorticoid biosynthetic process,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,WNT4/CACNA1H/BMP5/DKK3,4
GO_BP,,,GO:0031943,regulation of glucocorticoid metabolic process,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,WNT4/GAL/BMP5/DKK3,4
GO_BP,,,GO:0034651,cortisol biosynthetic process,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,WNT4/CACNA1H/BMP5/DKK3,4
GO_BP,,,GO:0043589,skin morphogenesis,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,COL1A1/COL1A2/CDSN/ITGB4,4
GO_BP,,,GO:0044849,estrous cycle,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,CA12/HAS2/PTN/EGR1,4
GO_BP,,,GO:0051798,positive regulation of hair follicle development,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,KRT17/GAL/TGFB2/MSX2,4
GO_BP,,,GO:0060502,epithelial cell proliferation involved in lung morphogenesis,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,FGFR2/SOX9/WNT2/FGF7,4
GO_BP,,,GO:0060601,lateral sprouting from an epithelium,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,FGFR2/BMP7/SULF1/VANGL2,4
GO_BP,,,GO:1902645,tertiary alcohol biosynthetic process,4/1059,12/18860,0.333333333333333,5.93641800440667,4.17210302552826,0.00340177859253213,0.0234727441024235,0.0173677198891669,WNT4/CACNA1H/BMP5/DKK3,4
GO_BP,,,GO:0006691,leukotriene metabolic process,7/1059,36/18860,0.194444444444444,3.46291050257056,3.60768851808184,0.00343582097226808,0.023674805175947,0.0175172269135756,DPEP1/GGT6/GGT1/GGT5/PLA2G4A/PLA2G5/LTC4S,7
GO_BP,,,GO:0009914,hormone transport,32/1059,343/18860,0.0932944606413994,1.66150474758904,3.01564227170838,0.00344820532334384,0.0236945048116514,0.0175318028725406,PDX1/CFTR/SNAP25/TRPV6/SSTR5/INHA/F2RL1/ADORA1/TRPV4/BRSK2/ADRA2A/ADCY5/F2RL2/GAL/C1QTNF1/KCNJ11/IL6/SOX11/PRKD1/GABBR1/GIPR/LTBP4/AQP1/FGFR1/KCNA5/ABCA12/TACR2/BMP8A/TRPA1/IL11/KCNQ1/EDN1,32
GO_BP,,,GO:0022409,positive regulation of cell-cell adhesion,32/1059,343/18860,0.0932944606413994,1.66150474758904,3.01564227170838,0.00344820532334384,0.0236945048116514,0.0175318028725406,CCL21/CD24/CHST4/VTCN1/PKP3/PDPN/CEACAM6/BMP7/KIF26B/HAS2/ANK3/FUT3/SELP/GLI2/EMILIN1/SLC7A1/IL6/FSTL3/PKP1/NR4A3/PTPRU/CCL2/FUT4/RAP1GAP/EFNB3/SMARCD3/MMRN1/MYO10/EGR3/NCK2/TGFB1/GLI3,32
GO_BP,,,GO:0032956,regulation of actin cytoskeleton organization,33/1059,357/18860,0.092436974789916,1.64623356424723,3.00668308695506,0.00347354364314176,0.0238356960339728,0.0176362716806777,CCL21/WNT4/PDGFRA/TACSTD2/FHOD3/ELN/F2RL1/ARHGEF16/VANGL2/LPAR1/EPHA3/SFRP1/RGS4/PLEKHH2/CXCL12/SCIN/CCL11/CCL26/ARHGAP28/TGFB2/FZD10/MYO3A/PRKD1/CORO2B/LIMCH1/SEMA5A/ARHGEF19/PDGFA/BST1/EDN1/NCK2/SYNPO2/TGFB1,33
GO_BP,,,GO:0007163,establishment or maintenance of cell polarity,24/1059,236/18860,0.101694915254237,1.8111105776156,3.05833246744766,0.00362644587315651,0.0248506449296882,0.0183872425959523,SFRP5/CCL21/PKHD1/WNT7B/SPINT2/RHOV/CYP26B1/LAMA1/BRSK2/VANGL2/KIF26B/PTK7/DLG3/PRICKLE1/TEK/GPSM1/LRRC7/AMOTL1/LHX2/AQP1/DCHS2/FOXF1/EPHB1/BRSK1,24
GO_BP,,,GO:0048041,focal adhesion assembly,12/1059,88/18860,0.136363636363636,2.42853463816637,3.27613620231134,0.00366647892377548,0.025090416294062,0.0185646518445564,WNT4/GREM1/COL16A1/EPHA3/CDH11/SFRP1/APOD/TEK/THBS1/CORO2B/LIMCH1/STON1,12
GO_BP,,,GO:0045685,regulation of glial cell differentiation,11/1059,77/18860,0.142857142857143,2.54417914474572,3.31165949514233,0.00368696003556883,0.0251959150782348,0.0186427114580454,SPINT1/SERPINE2/PTN/IL6/ID4/EGR2/IL34/PTPRZ1/NTRK3/TNFRSF21/TGFB1,11
GO_BP,,,GO:0021549,cerebellum development,14/1059,111/18860,0.126126126126126,2.24621221788361,3.21180781014007,0.00369397190545694,0.025209204704593,0.0186525445865034,KNDC1/SEZ6L2/GABRB3/PTPRS/CNTN1/SERPINE2/LPAR1/GLI2/FOXC1/FAIM2/HAP1/DLL1/GLI1/EN1,14
GO_BP,,,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,16/1059,135/18860,0.118518518518519,2.11072640156682,3.15898945571238,0.00374597855488691,0.0254292541833353,0.0188153614131972,HAMP/MMP7/CXCL6/DEFB1/CCL21/CXCL5/CXCL1/CXCL14/LTF/PF4V1/CXCL12/CXCL3/CCL11/CCL26/LGALS3/CCL2,16
GO_BP,,,GO:0050819,negative regulation of coagulation,9/1059,56/18860,0.160714285714286,2.86220153783893,3.4039304933883,0.00374666197314266,0.0254292541833353,0.0188153614131972,PDGFRA/FAP/SERPINE2/C1QTNF1/THBS1/ANGPT1/PLAT/PDGFA/EDN1,9
GO_BP,,,GO:0061756,leukocyte adhesion to vascular endothelial cell,9/1059,56/18860,0.160714285714286,2.86220153783893,3.4039304933883,0.00374666197314266,0.0254292541833353,0.0188153614131972,CCL21/PODXL2/CHST4/SELP/CXCL12/IL6/FUT4/KLF4/JAM2,9
GO_BP,,,GO:1902895,positive regulation of miRNA transcription,9/1059,56/18860,0.160714285714286,2.86220153783893,3.4039304933883,0.00374666197314266,0.0254292541833353,0.0188153614131972,NGFR/IL6/FOS/TGFB2/MYOCD/EGR1/KLF4/FOSL1/TGFB1,9
GO_BP,,,GO:0051932,"synaptic transmission, GABAergic",10/1059,67/18860,0.149253731343284,2.65809761391344,3.3161529181726,0.0040045071599898,0.0269149528261759,0.0199146448099735,GABRB3/NALCN/ADORA1/GABRP/TPBG/KCNK2/GABBR1/HAP1/NPY5R/NLGN1,10
GO_BP,,,GO:2000351,regulation of endothelial cell apoptotic process,10/1059,67/18860,0.149253731343284,2.65809761391344,3.3161529181726,0.0040045071599898,0.0269149528261759,0.0199146448099735,NGFR/SCG2/F3/TEK/THBS1/CCL2/ANGPT1/SEMA5A/ID1/TGFB1,10
GO_BP,,,GO:0002675,positive regulation of acute inflammatory response,6/1059,28/18860,0.214285714285714,3.81626871711858,3.6373910531026,0.00400911492493795,0.0269149528261759,0.0199146448099735,C2CD4A/IL6/PTGS2/PTGER3/C2CD4B/NPY5R,6
GO_BP,,,GO:0015732,prostaglandin transport,6/1059,28/18860,0.214285714285714,3.81626871711858,3.6373910531026,0.00400911492493795,0.0269149528261759,0.0199146448099735,PTGES/SLCO2A1/ABCC4/PTGS2/PLA2G4A/EDN1,6
GO_BP,,,GO:0044342,type B pancreatic cell proliferation,6/1059,28/18860,0.214285714285714,3.81626871711858,3.6373910531026,0.00400911492493795,0.0269149528261759,0.0199146448099735,PDX1/SGPP2/IGFBP5/NR4A3/NR4A1/DACH1,6
GO_BP,,,GO:0072207,metanephric epithelium development,6/1059,28/18860,0.214285714285714,3.81626871711858,3.6373910531026,0.00400911492493795,0.0269149528261759,0.0199146448099735,WNT4/WNT7B/SOX9/OSR1/AQP1/SOX8,6
GO_BP,,,GO:0001708,cell fate specification,14/1059,112/18860,0.125,2.2261567516525,3.17440725458333,0.00400931777336769,0.0269149528261759,0.0199146448099735,ESRP1/SFRP2/SOX9/MNX1/EYA2/GLI2/TBX1/FZD7/DLL1/FGFR1/TEAD4/NTRK3/DHH/GLI3,14
GO_BP,,,GO:0007422,peripheral nervous system development,12/1059,89/18860,0.134831460674157,2.40124773211955,3.23185101025592,0.00402677048479652,0.0269149528261759,0.0199146448099735,LAMA2/HAND2/FA2H/NTRK2/PLXNA4/GPC1/EGR2/ITGB4/EGR3/NFASC/NTRK3/SOX8,12
GO_BP,,,GO:2000628,regulation of miRNA metabolic process,12/1059,89/18860,0.134831460674157,2.40124773211955,3.23185101025592,0.00402677048479652,0.0269149528261759,0.0199146448099735,SOX9/NGFR/IL6/FOS/TGFB2/MYOCD/TWIST1/EGR1/KLF4/FOSL1/NFATC4/TGFB1,12
GO_BP,,,GO:0006884,cell volume homeostasis,7/1059,37/18860,0.189189189189189,3.36931832682541,3.51856002969851,0.00403589041373411,0.0269149528261759,0.0199146448099735,SCTR/TRPV4/STK39/AQP1/SLC12A8/SLC12A2/GPRC5B,7
GO_BP,,,GO:0006910,"phagocytosis, recognition",7/1059,37/18860,0.189189189189189,3.36931832682541,3.51856002969851,0.00403589041373411,0.0269149528261759,0.0199146448099735,CRP/TUB/COLEC10/FCN3/COLEC11/PTX3/PLA2G5,7
GO_BP,,,GO:0032350,regulation of hormone metabolic process,7/1059,37/18860,0.189189189189189,3.36931832682541,3.51856002969851,0.00403589041373411,0.0269149528261759,0.0199146448099735,WNT4/GAL/BMP5/DKK3/EGR1/STC2/DUOXA1,7
GO_BP,,,GO:0071676,negative regulation of mononuclear cell migration,7/1059,37/18860,0.189189189189189,3.36931832682541,3.51856002969851,0.00403589041373411,0.0269149528261759,0.0199146448099735,GREM1/EMILIN1/MMP28/APOD/BMP5/CCL2/NBL1,7
GO_BP,,,GO:0048663,neuron fate commitment,11/1059,78/18860,0.141025641025641,2.51156146340282,3.26277634247816,0.00407977560034069,0.0271711962673292,0.0201042419141709,ESRP1/SOX9/MNX1/TFAP2C/GLI2/TGFB2/PRRX1/DLL1/NTRK3/ZNF521/GLI3,11
GO_BP,,,GO:0034112,positive regulation of homotypic cell-cell adhesion,5/1059,20/18860,0.25,4.45231350330501,3.76764422260053,0.00422399413041665,0.0279818519291916,0.0207040542071162,PDPN/ANK3/EMILIN1/IL6/MMRN1,5
GO_BP,,,GO:0055003,cardiac myofibril assembly,5/1059,20/18860,0.25,4.45231350330501,3.76764422260053,0.00422399413041665,0.0279818519291916,0.0207040542071162,PDGFRA/NEBL/FHOD3/OBSL1/ACTC1,5
GO_BP,,,GO:0099150,regulation of postsynaptic specialization assembly,5/1059,20/18860,0.25,4.45231350330501,3.76764422260053,0.00422399413041665,0.0279818519291916,0.0207040542071162,PTPRS/PRICKLE1/GAP43/FGFR1/LRFN4,5
GO_BP,,,GO:1902307,positive regulation of sodium ion transmembrane transport,5/1059,20/18860,0.25,4.45231350330501,3.76764422260053,0.00422399413041665,0.0279818519291916,0.0207040542071162,FXYD2/WNK2/TESC/STK39/ATP1B2,5
GO_BP,,,GO:0048146,positive regulation of fibroblast proliferation,9/1059,57/18860,0.157894736842105,2.81198747577158,3.34167459212109,0.0042323960492981,0.0280002265229495,0.020717649754193,PDGFRA/EREG/WNT2/NGFR/FBLN1/AQP1/PDGFA/PDGFD/TGFB1,9
GO_BP,,,GO:0061387,regulation of extent of cell growth,13/1059,101/18860,0.128712871287129,2.29228021952337,3.1761254822871,0.00423866274899536,0.0280044451211845,0.0207207711375365,PTPRS/PLXNA4/OLFM1/BCL11A/CXCL12/CRABP2/ULK2/ISLR2/SEMA5A/PLXNA3/NTRK3/SEMA6D/BDNF,13
GO_BP,,,GO:0070293,renal absorption,8/1059,47/18860,0.170212765957447,3.03136238522894,3.4008886895425,0.00428600476660243,0.0282796733605399,0.0209244152852278,CLDN4/SLC5A1/HAS2/KLHL3/STK39/AQP1/KCNQ1/EDN1,8
GO_BP,,,GO:0002064,epithelial cell development,23/1059,226/18860,0.101769911504425,1.81244620488522,2.99695966896021,0.00430389848028125,0.0283601257475486,0.0209839428170701,RAB25/PKHD1/PTPRS/WNT7B/SPINT2/F2RL1/GRHL2/SOX9/KLF5/PGR/TFAP2C/ST14/TFCP2L1/BMP5/CDSN/DLL1/S1PR3/FRZB/ABCA12/ID1/CLDN5/SOX8/TGFB1,23
GO_BP,,,GO:0002065,columnar/cuboidal epithelial cell differentiation,14/1059,113/18860,0.123893805309735,2.20645624942549,3.13740092073412,0.00434618743260026,0.0286009027476009,0.0211620961456462,FGFR2/WNT4/GATA5/BMP7/SOX9/PTK6/KLF5/PGR/PKP1/SOX11/CCDC78/DLL1/TMEM231/TGFB1,14
GO_BP,,,GO:0055021,regulation of cardiac muscle tissue growth,10/1059,68/18860,0.147058823529412,2.61900794312059,3.26213585831431,0.00446428843286987,0.02933927999145,0.0217084289087756,FGFR2/COL14A1/WNT2/RGS4/KCNK2/GLI1/FGFR1/PI16/ZFPM2/EDN1,10
GO_BP,,,GO:0042490,mechanoreceptor differentiation,11/1059,79/18860,0.139240506329114,2.47976954614456,3.21464770098507,0.00450521650715525,0.0295302399513799,0.0218497221073738,ESRP1/GABRB3/NTRK2/CTHRC1/VANGL2/TMEM132E/DLL1/FZD2/FGFR1/NTRK3/KCNQ1,11
GO_BP,,,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,11/1059,79/18860,0.139240506329114,2.47976954614456,3.21464770098507,0.00450521650715525,0.0295302399513799,0.0218497221073738,SFRP2/PTK6/SFRP1/GPRC5A/IL6/ANGPT1/FGF7/CTF1/KIT/GPRC5B/IL11,11
GO_BP,,,GO:0070374,positive regulation of ERK1 and ERK2 cascade,21/1059,201/18860,0.104477611940299,1.86066832973941,2.99209087021186,0.00458799314422898,0.0300332445954463,0.0222219003121451,FGFR2/CCL21/PDGFRA/HAND2/F2RL1/TRPV4/ARHGAP8/TPBG/NPNT/BMPER/TNFAIP8L3/TEK/NDRG4/FGF1/GPBAR1/ANGPT1/NPY5R/PLA2G5/PDGFA/PDGFD/TGFB1,21
GO_BP,,,GO:0050773,regulation of dendrite development,13/1059,102/18860,0.127450980392157,2.26980688403785,3.13638672881174,0.00461472184322991,0.0301685166492363,0.0223219894678401,KNDC1/VLDLR/BMP7/OBSL1/BCL11A/TNIK/PTN/BMP5/MARK1/FAT3/DBN1/ZDHHC15/NFATC4,13
GO_BP,,,GO:0021700,developmental maturation,33/1059,364/18860,0.0906593406593407,1.61457522647324,2.88783212658751,0.00467120433788522,0.0303660203306707,0.0224681244319186,DEFB1/SEZ6L2/CFTR/CCL21/GREM1/CHRDL1/EREG/RET/LTF/PGR/BCL11A/MMP2/GALNT3/GAL/TFCP2L1/ALDH1A2/PTH1R/CDKN1C/CDH3/ATP6V1B1/TGFB2/NEFL/FGF7/FGFR1/PALM/MSX2/ZDHHC15/CNGB1/SOX8/EDN1/NFATC4/TGFB1/XYLT1,33
GO_BP,,,GO:0032341,aldosterone metabolic process,4/1059,13/18860,0.307692307692308,5.47977046560616,3.94086387069877,0.0046972235130215,0.0303660203306707,0.0224681244319186,WNT4/CACNA1H/BMP5/DKK3,4
GO_BP,,,GO:0070486,leukocyte aggregation,4/1059,13/18860,0.307692307692308,5.47977046560616,3.94086387069877,0.0046972235130215,0.0303660203306707,0.0224681244319186,BMP7/HAS2/NR4A3/JAM2,4
GO_BP,,,GO:0098976,excitatory chemical synaptic transmission,4/1059,13/18860,0.307692307692308,5.47977046560616,3.94086387069877,0.0046972235130215,0.0303660203306707,0.0224681244319186,CHRDL1/GRIN2A/PDLIM4/GRIN2D,4
GO_BP,,,GO:1901731,positive regulation of platelet aggregation,4/1059,13/18860,0.307692307692308,5.47977046560616,3.94086387069877,0.0046972235130215,0.0303660203306707,0.0224681244319186,PDPN/EMILIN1/IL6/MMRN1,4
GO_BP,,,GO:1901748,leukotriene D4 metabolic process,4/1059,13/18860,0.307692307692308,5.47977046560616,3.94086387069877,0.0046972235130215,0.0303660203306707,0.0224681244319186,DPEP1/GGT6/GGT1/GGT5,4
GO_BP,,,GO:2001053,regulation of mesenchymal cell apoptotic process,4/1059,13/18860,0.307692307692308,5.47977046560616,3.94086387069877,0.0046972235130215,0.0303660203306707,0.0224681244319186,BMP7/SOX9/TBX1/MSX2,4
